2198,3,"CANTON TWP, MI",42.319,-83.456,1 17 2013 10:45AM,1 17 2013 12:30PM
2199,1,"Rockville, MN",45.472,-94.341,1 28 2013 10:45AM,1 28 2013 4:00PM
2199,2,"Markham, IL",41.601,-87.667,1 29 2013 12:00PM,1 29 2013 2:35PM
2200,1,"Montoursville, PA",41.252,-76.918,1 21 2013 7:00AM,1 21 2013 9:43AM
2200,2,"Melrose Park, IL",41.91,-87.837,1 22 2013 9:00AM,1 22 2013 11:00AM
2201,1,"University Park, IL",41.508,-87.691,1 23 2013 3:37PM,1 23 2013 8:45PM
2201,2,"Millbrook, AL",32.483,-86.361,1 25 2013 8:00AM,1 25 2013 10:15AM
2202,1,"Rockville, MN",45.472,-94.341,1 28 2013 10:45PM,1 29 2013 1:33AM
2202,2,"Arlington Heights, IL",42.088,-87.981,1 30 2013 9:00AM,1 30 2013 10:00AM
2203,1,"Rockville, MN",45.472,-94.341,1 28 2013 10:45AM,1 28 2013 12:50PM
2203,2,"Arlington Heights, IL",42.088,-87.981,1 29 2013 9:45AM,1 29 2013 10:15AM
2204,1,"Watson, IN",38.276,-85.746,1 17 2013 2:00PM,1 17 2013 5:30PM
2204,2,"Romeoville, IL",41.64,-88.077,1 18 2013 8:30AM,1 18 2013 11:15AM
2205,1,"Bolingbrook, IL",41.711,-88.069,1 23 2013 2:00PM,1 23 2013 10:45PM
2205,2,"Davenport, FL",28.16,-81.601,1 26 2013 4:45AM,1 26 2013 9:00AM
2206,1,"Whitman, MA",42.083,-70.949,1 16 2013 12:00PM,1 16 2013 1:30PM
2206,2,"Chicago, IL",41.874,-87.651,1 18 2013 6:45AM,1 18 2013 8:00AM
2207,1,"Northfield, OH",41.3,-81.485,1 18 2013 3:00PM,1 18 2013 4:00PM
2207,2,"Niles, IL",42.023,-87.81,1 22 2013 8:10AM,1 22 2013 12:00PM
2208,1,"Whitman, MA",42.083,-70.949,1 16 2013 3:45PM,1 16 2013 4:50PM
2208,2,"Chicago, IL",41.874,-87.651,1 18 2013 7:45AM,1 18 2013 10:40AM
2209,1,"Wright City, MO",38.828,-91.02,1 17 2013 1:37PM,1 17 2013 4:26PM
2209,2,"Des Plaines, IL",42.041,-87.888,1 18 2013 6:00AM,1 18 2013 8:34AM
2210,1,"Romeoville, IL",41.64,-88.077,1 18 2013 2:53PM,1 18 2013 8:37PM
2210,2,"Keene, KY",37.943,-84.642,1 23 2013 9:26PM,1 23 2013 11:29PM
2211,1,"Romeoville, IL",41.64,-88.077,1 18 2013 10:00AM,1 18 2013 12:30PM
2211,2,"Keene, KY",37.943,-84.642,1 20 2013 9:45PM,1 21 2013 12:00AM
2212,1,"Romeoville, IL",41.64,-88.077,1 18 2013 11:00AM,1 18 2013 2:03PM
2212,2,"Keene, KY",37.943,-84.642,1 20 2013 10:00PM,1 21 2013 1:13AM
2213,1,"Romeoville, IL",41.64,-88.077,1 18 2013 2:26PM,1 18 2013 7:00PM
2213,2,"Keene, KY",37.943,-84.642,1 21 2013 9:37PM,1 22 2013 12:15AM
2214,1,"Romeoville, IL",41.64,-88.077,1 18 2013 10:40AM,1 18 2013 11:40AM
2214,2,"Keene, KY",37.943,-84.642,1 22 2013 10:45PM,1 23 2013 2:00AM
2215,1,"Romeoville, IL",41.64,-88.077,1 21 2013 6:15PM,1 21 2013 7:00PM
2215,2,"Keene, KY",37.943,-84.642,1 22 2013 10:30PM,1 23 2013 1:00AM
2216,1,"Alvaton, KY",36.873,-86.353,1 24 2013 11:03AM,1 24 2013 12:58PM
2216,2,"Melrose Park, IL",41.91,-87.837,1 25 2013 10:27AM,1 25 2013 12:25PM
2217,1,"Alvaton, KY",36.873,-86.353,1 28 2013 10:30AM,1 28 2013 1:20PM
2217,2,"Northlake, IL",41.91,-87.904,1 29 2013 9:52AM,1 29 2013 12:30PM
2218,1,"Wauwatosa, WI",43.067,-87.976,1 18 2013 12:15PM,1 18 2013 5:12PM
2218,2,"Alsip, IL",41.662,-87.738,1 18 2013 9:45PM,1 19 2013 12:30AM
2219,1,"Glendale Heights, IL",41.857,-88.048,1 21 2013 1:46PM,1 21 2013 2:00PM
2219,2,"Creston, IL",41.931,-88.964,1 21 2013 4:17PM,1 21 2013 10:00PM
2219,3,"Baxter, TN",36.162,-85.619,1 23 2013 8:42AM,1 23 2013 9:42AM
2220,1,"West Chicago, IL",41.863,-88.196,1 18 2013 7:00AM,1 18 2013 9:00AM
2220,2,"Novi, MI",42.477,-83.505,1 21 2013 7:45AM,1 21 2013 12:00PM
2221,1,"Mukwonago, WI",42.866,-88.324,1 22 2013 8:00AM,1 22 2013 8:47AM
2221,2,"Melrose Park, IL",41.91,-87.837,1 22 2013 1:00PM,1 22 2013 1:48PM
2222,1,"Niles, IL",42.023,-87.81,1 18 2013 12:00PM,1 18 2013 2:30PM
2222,2,"Wauwatosa, WI",43.067,-87.976,1 18 2013 4:00PM,1 18 2013 7:30PM
2223,1,"Blenheim, SC",34.51,-79.654,1 22 2013 8:00AM,1 22 2013 12:00PM
2223,2,"Romeoville, IL",41.64,-88.077,1 24 2013 9:00AM,1 24 2013 11:13AM
2224,1,"Blenheim, SC",34.51,-79.654,2 5 2013 1:00PM,2 5 2013 2:15PM
2224,2,"Romeoville, IL",41.64,-88.077,2 7 2013 8:30AM,2 7 2013 11:10AM
2225,1,"Chicago, IL",41.874,-87.651,1 21 2013 12:45PM,1 21 2013 3:00PM
2225,2,"Allouez, WI",44.446,-87.93,1 22 2013 5:45AM,1 22 2013 8:12AM
2226,1,"Alsip, IL",41.662,-87.738,1 21 2013 6:30AM,1 21 2013 8:30AM
2226,2,"Elkville, IL",37.91,-89.236,1 21 2013 3:00PM,1 21 2013 5:00PM
2227,1,"Burr Oak, MI",41.847,-85.319,2 4 2013 9:45AM,2 4 2013 11:45AM
2227,2,"University Park, IL",41.508,-87.691,2 4 2013 1:00PM,2 4 2013 3:30PM
2228,1,"Bedford Park, IL",41.769,-87.832,1 17 2013 8:15AM,1 17 2013 11:30AM
2228,2,"Pendleton, IN",39.998,-85.747,1 17 2013 3:45PM,1 17 2013 5:00PM
2229,1,"Baskett, KY",37.871,-87.462,1 21 2013 8:45PM,1 21 2013 10:10PM
2229,2,"Bolingbrook, IL",41.711,-88.069,1 22 2013 8:00AM,1 22 2013 9:30AM
2230,1,"Alsip, IL",41.662,-87.738,1 18 2013 6:15AM,1 18 2013 9:30AM
2230,2,"Ashmore, IL",39.533,-88.022,1 18 2013 11:45AM,1 18 2013 1:00PM
2231,1,"Des Plaines, IL",42.041,-87.888,1 21 2013 8:00AM,1 21 2013 8:47AM
2231,2,"ST. CLOUD, MN",45.556,-94.177,1 22 2013 8:40AM,1 22 2013 12:00PM
2232,1,"Alsip, IL",41.662,-87.738,1 18 2013 10:45AM,1 18 2013 1:30PM
2232,2,"Wauwatosa, WI",43.067,-87.976,1 18 2013 3:45PM,1 18 2013 6:20PM
2233,1,"Mukwonago, WI",42.866,-88.324,1 18 2013 12:00PM,1 18 2013 12:47PM
2233,2,"Melrose Park, IL",41.91,-87.837,1 18 2013 2:00PM,1 18 2013 3:00PM
2234,1,"Alsip, IL",41.662,-87.738,1 18 2013 6:45AM,1 18 2013 7:30AM
2234,2,"FT. WAYNE, IN",41.075,-85.144,1 18 2013 1:00PM,1 18 2013 2:30PM
2235,1,"Beech Grove, IN",39.704,-86.103,1 21 2013 1:45PM,1 21 2013 4:00PM
2235,2,"Lake Forest, IL",42.262,-87.868,1 22 2013 5:45AM,1 22 2013 7:52AM
2236,1,"Chicago, IL",41.874,-87.651,1 29 2013 8:47AM,1 29 2013 10:00AM
2236,2,"Dudley, NC",35.268,-78.038,1 31 2013 5:45AM,1 31 2013 9:10AM
2237,1,"Chicago, IL",41.874,-87.651,1 28 2013 10:00AM,1 28 2013 12:18PM
2237,2,"Dudley, NC",35.268,-78.038,1 31 2013 3:45AM,1 31 2013 4:40AM
2238,1,"Stanley, KY",37.822,-87.248,1 23 2013 1:00PM,1 23 2013 3:00PM
2238,2,"Carol Stream, IL",41.904,-88.121,1 24 2013 8:25AM,1 24 2013 10:00AM
2239,1,"Alsip, IL",41.662,-87.738,1 18 2013 5:50AM,1 18 2013 10:30AM
2239,2,"Sherman, IL",39.894,-89.605,1 18 2013 2:00PM,1 18 2013 3:30PM
2240,1,"Mulberry, TN",35.215,-86.461,1 20 2013 4:45PM,1 20 2013 6:30PM
2240,2,"Oak Forest, IL",41.604,-87.736,1 22 2013 10:09PM,1 23 2013 4:35AM
2241,1,"Mulberry, TN",35.215,-86.461,1 22 2013 3:45PM,1 22 2013 9:16PM
2241,2,"Oak Forest, IL",41.604,-87.736,1 23 2013 2:15PM,1 24 2013 2:15PM
2242,1,"Chicago Heights, IL",41.507,-87.64,1 28 2013 10:46AM,1 28 2013 12:42PM
2242,2,"Savoy, IL",40.066,-88.233,1 28 2013 2:45PM,1 28 2013 4:00PM
2243,1,"Chicago Heights, IL",41.507,-87.64,1 24 2013 3:00PM,1 24 2013 4:58PM
2243,2,"Savoy, IL",40.066,-88.233,1 25 2013 8:15AM,1 25 2013 9:30AM
2244,1,"Wright City, MO",38.828,-91.02,1 22 2013 12:00PM,1 22 2013 2:20PM
2244,2,"Des Plaines, IL",42.041,-87.888,1 23 2013 8:45AM,1 23 2013 10:00AM
2245,1,"Cicero, IL",41.844,-87.762,1 28 2013 1:30PM,1 28 2013 4:30PM
2245,2,"ST. LOUIS, MO",38.621,-90.189,1 29 2013 11:58AM,1 29 2013 2:00PM
2246,1,"Burdett, NY",42.42,-76.849,1 22 2013 2:00PM,1 22 2013 4:00PM
2246,2,"Chicago, IL",41.874,-87.651,1 23 2013 1:45PM,1 23 2013 4:00PM
2247,1,"Elk Grove Village, IL",41.988,-87.976,1 21 2013 12:30PM,1 21 2013 2:09PM
2247,2,"Beech Grove, IN",39.704,-86.103,1 22 2013 4:00AM,1 22 2013 6:00AM
2248,1,"Plainfield, PA",40.203,-77.29,1 17 2013 5:45AM,1 17 2013 6:58AM
2248,2,"Hodgkins, IL",41.818,-87.87,1 18 2013 7:40AM,1 18 2013 9:21AM
2249,1,"Great Lakes, IL",42.312,-87.853,1 18 2013 9:45AM,1 18 2013 11:15AM
2249,2,"Des Plaines, IL",42.041,-87.888,1 18 2013 1:45PM,1 18 2013 2:30PM
2250,1,"Alsip, IL",41.662,-87.738,1 18 2013 8:15AM,1 18 2013 9:30AM
2250,2,"Moline, IL",41.507,-90.515,1 18 2013 2:00PM,1 18 2013 4:30PM
2251,1,"Alsip, IL",41.662,-87.738,1 18 2013 10:05AM,1 18 2013 10:55AM
2251,2,"Moline, IL",41.507,-90.515,1 18 2013 2:30PM,1 18 2013 4:38PM
2252,1,"Alsip, IL",41.662,-87.738,1 18 2013 9:15AM,1 18 2013 12:00PM
2252,2,"Moline, IL",41.507,-90.515,1 18 2013 3:30PM,1 18 2013 5:00PM
2253,1,"Des Plaines, IL",42.041,-87.888,1 22 2013 1:22PM,1 22 2013 3:00PM
2253,2,"Mendota Heights, MN",44.902,-93.102,1 22 2013 9:00PM,1 22 2013 11:00PM
2254,1,"Green Springs, OH",41.256,-83.052,1 22 2013 10:00AM,1 22 2013 6:45PM
2254,2,"Melrose Park, IL",41.91,-87.837,1 23 2013 7:50AM,1 23 2013 10:20AM
2255,1,"Northlake, IL",41.91,-87.904,1 21 2013 9:00AM,1 21 2013 12:30PM
2255,2,"Palmetto, GA",33.518,-84.67,1 23 2013 7:00AM,1 23 2013 8:15AM
2256,1,"Hodgkins, IL",41.818,-87.87,1 18 2013 8:52AM,1 18 2013 10:00AM
2256,2,"Millsdale, IL",41.435,-88.164,1 18 2013 3:01PM,1 18 2013 5:00PM
2257,1,"Romeoville, IL",41.64,-88.077,1 21 2013 12:15PM,1 21 2013 2:40PM
2257,2,"Poneto, IN",40.657,-85.222,1 22 2013 1:00AM,1 22 2013 3:00AM
2258,1,"Beech Grove, IN",39.704,-86.103,1 17 2013 8:05AM,1 17 2013 9:15AM
2258,2,"Munster, IN",41.568,-87.508,1 17 2013 12:28PM,1 17 2013 3:39PM
2259,1,"Des Plaines, IL",42.041,-87.888,1 22 2013 8:15AM,1 22 2013 9:00AM
2259,2,"ST. CLOUD, MN",45.556,-94.177,1 23 2013 8:30AM,1 23 2013 9:30AM
2260,1,"Berwick, IA",41.665,-93.545,1 22 2013 4:00PM,1 23 2013 6:00PM
2260,2,"Bensenville, IL",41.958,-87.918,1 24 2013 8:22AM,1 24 2013 1:00PM
2261,1,"Applegate, MI",43.355,-82.637,1 18 2013 3:00PM,1 18 2013 6:00PM
2261,2,"Skokie, IL",42.04,-87.748,1 21 2013 8:45AM,1 21 2013 9:50AM
2262,1,"HIGHGROVE, CA",34.016,-117.332,1 18 2013 12:45PM,1 18 2013 2:00PM
2262,2,"McCook, IL",41.798,-87.845,1 23 2013 7:30AM,1 23 2013 8:30AM
2263,1,"Plainfield, PA",40.203,-77.29,1 18 2013 12:55PM,1 18 2013 3:30PM
2263,2,"Hodgkins, IL",41.818,-87.87,1 19 2013 10:40AM,1 19 2013 1:00PM
2264,1,"Chicago, IL",41.874,-87.651,1 22 2013 11:50AM,1 22 2013 12:30PM
2264,2,"River Grove, IL",41.911,-87.817,1 22 2013 1:00PM,1 22 2013 2:30PM
2264,3,"UPPER ARLINGTON, OH",40.026,-83.078,1 23 2013 9:45AM,1 23 2013 11:30AM
2265,1,"Des Plaines, IL",42.041,-87.888,1 18 2013 9:00AM,1 18 2013 10:00AM
2265,2,"Finly, IN",39.705,-85.823,1 19 2013 11:00AM,1 21 2013 7:33AM
2266,1,"Wright City, MO",38.828,-91.02,1 17 2013 8:46AM,1 17 2013 10:13AM
2266,2,"Des Plaines, IL",42.041,-87.888,1 17 2013 3:30PM,1 17 2013 8:15PM
2267,1,"Buffalo Grove, IL",42.153,-87.96,1 17 2013 11:00AM,1 17 2013 12:30PM
2267,2,"San Juan, TX",26.206,-98.122,1 21 2013 8:00AM,1 21 2013 9:30AM
2268,1,"Naperville, IL",41.767,-88.188,1 23 2013 8:30AM,1 23 2013 9:30AM
2268,2,"Broadview, IL",41.876,-87.832,1 23 2013 10:00AM,1 23 2013 11:00AM
2268,3,"University Park, IL",41.508,-87.691,1 23 2013 12:30PM,1 23 2013 1:50PM
2268,4,"Novi, MI",42.477,-83.505,1 24 2013 7:58AM,1 24 2013 11:00AM
2269,1,"Hawthorne, NJ",40.939,-74.147,1 18 2013 1:00PM,1 18 2013 1:00PM
2269,2,"Franklin Park, IL",41.949,-87.878,1 21 2013 7:26AM,1 21 2013 8:00AM
2270,1,"Oregon, OH",41.643,-83.51,1 18 2013 2:45PM,1 18 2013 3:53PM
2270,2,"Chicago, IL",41.874,-87.651,1 21 2013 6:45AM,1 21 2013 8:33AM
2271,1,"Chicago Heights, IL",41.507,-87.64,1 17 2013 9:45AM,1 17 2013 10:59AM
2271,2,"Literberry, IL",39.854,-90.199,1 17 2013 3:43PM,1 17 2013 5:06PM
2272,1,"Camby, IN",39.648,-86.311,1 17 2013 11:00AM,1 17 2013 12:00PM
2272,2,"Posen, IL",41.623,-87.673,1 18 2013 8:45AM,1 18 2013 10:00AM
2273,1,"Beech Grove, IN",39.704,-86.103,1 17 2013 8:51AM,1 17 2013 1:00PM
2273,2,"Chicago, IL",41.874,-87.651,1 17 2013 2:34PM,1 17 2013 4:00PM
2274,1,"Piedmont, SC",34.699,-82.477,1 17 2013 1:30PM,1 17 2013 3:00PM
2274,2,"Newell, NC",35.28,-80.736,1 17 2013 5:00PM,1 17 2013 6:00PM
2274,3,"Chicago, IL",41.874,-87.651,1 21 2013 7:45AM,1 21 2013 9:39AM
2275,1,"Apple Valley, MN",44.74,-93.214,1 18 2013 9:00AM,1 18 2013 12:23PM
2275,2,"Romeoville, IL",41.64,-88.077,1 21 2013 8:00AM,1 21 2013 8:41AM
2276,1,"Burbank, WA",46.2,-119.013,1 22 2013 9:12AM,1 23 2013 5:35AM
2276,2,"Hanover Park, IL",41.973,-88.136,1 26 2013 6:23AM,1 26 2013 9:28AM
2277,1,"Strafford, MO",37.268,-93.117,1 19 2013 1:00AM,1 20 2013 11:15AM
2277,2,"Alsip, IL",41.662,-87.738,1 21 2013 11:10AM,1 21 2013 12:15PM
2278,1,"OLD TOWN, MD",39.294,-76.608,1 21 2013 12:45PM,1 21 2013 1:55PM
2278,2,"Northbrook, IL",42.139,-87.828,1 22 2013 10:45AM,1 22 2013 1:00PM
2279,1,"Strafford, MO",37.268,-93.117,1 20 2013 12:20PM,1 20 2013 2:00PM
2279,2,"Alsip, IL",41.662,-87.738,1 21 2013 11:30AM,1 21 2013 12:30PM
2280,1,"Doraville, GA",33.897,-84.246,1 17 2013 2:30PM,1 17 2013 4:30PM
2280,2,"Parma, OH",41.379,-81.743,1 18 2013 10:00AM,1 18 2013 12:30PM
2280,3,"Twinsburg, OH",41.313,-81.439,1 18 2013 4:16PM,1 20 2013 4:30PM
2280,4,"Chicago, IL",41.874,-87.651,1 21 2013 10:15AM,1 21 2013 11:45AM
2281,1,"Hammond, IN",41.589,-87.479,1 22 2013 10:00AM,1 22 2013 11:00AM
2281,2,"Camby, IN",39.648,-86.311,1 23 2013 5:45AM,1 23 2013 7:00AM
2282,1,"Chicago, IL",41.874,-87.651,1 18 2013 1:30PM,1 18 2013 4:00PM
2282,2,"Irvington, AL",30.517,-88.236,1 21 2013 9:50AM,1 21 2013 12:00PM
2283,1,"Alba, MO",37.238,-94.418,1 21 2013 1:45PM,1 21 2013 4:33PM
2283,2,"Ferguson, MO",38.748,-90.302,1 22 2013 6:00AM,1 22 2013 7:00AM
2283,3,"ST. LOUIS, MO",38.621,-90.189,1 22 2013 7:17AM,1 22 2013 8:25AM
2283,4,"Chicago, IL",41.874,-87.651,1 23 2013 7:07AM,1 23 2013 8:00AM
2283,5,"Chicago, IL",41.874,-87.651,1 23 2013 9:00AM,1 23 2013 10:00AM
2283,6,"Schiller Park, IL",41.958,-87.872,1 23 2013 10:00AM,1 23 2013 10:40AM
2283,7,"Chicago, IL",41.874,-87.651,1 23 2013 7:07AM,1 23 2013 9:04AM
2284,1,"Addison, IL",41.939,-88.033,1 18 2013 10:00AM,1 18 2013 10:12AM
2284,2,"Elk Grove Village, IL",41.988,-87.976,1 18 2013 11:00AM,1 18 2013 11:47AM
2285,1,"OLD TOWN, MD",39.294,-76.608,1 22 2013 11:00AM,1 22 2013 12:00PM
2285,2,"Romeoville, IL",41.64,-88.077,1 23 2013 1:30PM,1 23 2013 2:50PM
2286,1,"Beech Grove, IN",39.704,-86.103,1 17 2013 9:20AM,1 17 2013 10:30AM
2286,2,"Hammond, IN",41.589,-87.479,1 18 2013 6:45AM,1 18 2013 9:30AM
2287,1,"Des Plaines, IL",42.041,-87.888,1 23 2013 6:15AM,1 23 2013 9:00AM
2287,2,"Wauwatosa, WI",43.067,-87.976,1 23 2013 2:00PM,1 23 2013 2:50PM
2288,1,"Des Plaines, IL",42.041,-87.888,1 24 2013 10:00AM,1 24 2013 12:00PM
2288,2,"Alsip, IL",41.662,-87.738,1 24 2013 1:30PM,1 24 2013 3:45PM
2289,1,"Des Plaines, IL",42.041,-87.888,1 22 2013 10:00AM,1 22 2013 12:09PM
2289,2,"Alsip, IL",41.662,-87.738,1 22 2013 1:45PM,1 22 2013 2:00PM
2290,1,"Des Plaines, IL",42.041,-87.888,1 22 2013 10:00AM,1 22 2013 11:00AM
2290,2,"Kawkawlin, MI",43.652,-83.943,1 23 2013 8:30AM,1 23 2013 10:30AM
2291,1,"New Windsor, NY",41.46,-74.053,1 17 2013 11:30AM,1 17 2013 12:30PM
2291,2,"Hodgkins, IL",41.818,-87.87,1 18 2013 10:00AM,1 18 2013 11:33AM
2292,1,"La Grange, IL",41.818,-87.87,1 18 2013 11:00AM,1 18 2013 12:00PM
2292,2,"Camby, IN",39.648,-86.311,1 21 2013 5:45AM,1 21 2013 7:00AM
2293,1,"Chicago, IL",41.874,-87.651,1 17 2013 11:00AM,1 17 2013 12:00PM
2293,2,"Oakville, TN",35.065,-89.941,1 18 2013 5:00AM,1 18 2013 5:00AM
2294,1,"Berea, OH",41.368,-81.853,1 17 2013 3:00PM,1 17 2013 4:00PM
2294,2,"Niles, IL",42.023,-87.81,1 18 2013 12:00AM,1 18 2013 10:00AM
2295,1,"Chicago, IL",41.874,-87.651,1 17 2013 7:45AM,1 17 2013 9:00AM
2295,2,"Twinsburg, OH",41.313,-81.439,1 18 2013 8:00AM,1 18 2013 9:00AM
2296,1,"Woodridge, IL",41.738,-88.028,1 21 2013 12:40PM,1 21 2013 1:00PM
2296,2,"Romeoville, IL",41.64,-88.077,1 21 2013 2:04PM,1 21 2013 3:17PM
2297,1,"Rondout, IL",42.28,-87.895,1 22 2013 7:30AM,1 22 2013 8:30AM
2297,2,"Melrose Park, IL",41.91,-87.837,1 22 2013 11:20AM,1 22 2013 1:30PM
2298,1,"Rondout, IL",42.28,-87.895,1 24 2013 12:00PM,1 24 2013 12:30PM
2298,2,"Melrose Park, IL",41.91,-87.837,1 24 2013 1:30PM,1 24 2013 2:00PM
2299,1,"Rondout, IL",42.28,-87.895,1 25 2013 10:30AM,1 25 2013 12:30PM
2299,2,"Melrose Park, IL",41.91,-87.837,1 25 2013 2:47PM,1 25 2013 3:40PM
2300,1,"Bedford Park, IL",41.769,-87.832,1 25 2013 8:00AM,1 25 2013 10:00AM
2300,2,"Melrose Park, IL",41.91,-87.837,1 25 2013 10:45AM,1 25 2013 11:58AM
2301,1,"Prince George, VA",37.222,-77.288,1 21 2013 10:45AM,1 21 2013 12:07PM
2301,2,"Melrose Park, IL",41.91,-87.837,1 23 2013 7:15AM,1 23 2013 7:45AM
2302,1,"Bradley, IL",41.159,-87.852,1 24 2013 7:12AM,1 24 2013 9:21AM
2302,2,"Melrose Park, IL",41.91,-87.837,1 24 2013 11:30AM,1 24 2013 12:30PM
2303,1,"Bradley, IL",41.159,-87.852,1 22 2013 8:00AM,1 22 2013 10:00AM
2303,2,"Melrose Park, IL",41.91,-87.837,1 22 2013 1:00PM,1 22 2013 2:00PM
2304,1,"Roselle, NJ",40.664,-74.263,1 17 2013 3:00PM,1 17 2013 4:00PM
2304,2,"Hodgkins, IL",41.818,-87.87,1 21 2013 6:00AM,1 21 2013 7:00AM
2305,1,"Mount Olive, WV",38.611,-82.132,1 21 2013 3:15PM,1 21 2013 5:10PM
2305,2,"Itasca, IL",41.971,-88.018,1 22 2013 7:30AM,1 22 2013 8:20AM
2306,1,"Redondo Beach, CA",33.844,-118.29,1 21 2013 10:30AM,1 21 2013 12:00PM
2306,2,"Bolingbrook, IL",41.711,-88.069,1 24 2013 6:00PM,1 24 2013 7:00PM
2307,1,"Redondo Beach, CA",33.844,-118.29,1 21 2013 12:45PM,1 21 2013 2:00PM
2307,2,"Bolingbrook, IL",41.711,-88.069,1 25 2013 6:45AM,1 25 2013 10:00AM
2308,1,"Redondo Beach, CA",33.844,-118.29,1 21 2013 1:30PM,1 21 2013 3:00PM
2308,2,"Bolingbrook, IL",41.711,-88.069,1 25 2013 7:45AM,1 25 2013 10:00AM
2309,1,"Ocoee, TN",35.126,-84.719,1 22 2013 2:38PM,1 22 2013 4:30PM
2309,2,"Alsip, IL",41.662,-87.738,1 23 2013 2:45PM,1 23 2013 5:30PM
2310,1,"Des Plaines, IL",42.041,-87.888,1 23 2013 1:51PM,1 23 2013 2:58PM
2310,2,"Coppell, TX",32.969,-96.939,1 25 2013 9:08AM,1 25 2013 10:30AM
2311,1,"Green Springs, OH",41.256,-83.052,1 21 2013 12:39PM,1 21 2013 2:00PM
2311,2,"Des Plaines, IL",42.041,-87.888,1 22 2013 8:17AM,1 22 2013 9:11AM
2312,1,"Kittrell, NC",36.222,-78.438,1 18 2013 2:30PM,1 18 2013 4:30PM
2312,2,"Hammond, IN",41.589,-87.479,1 21 2013 7:45AM,1 21 2013 10:00AM
2313,1,"Ocoee, TN",35.126,-84.719,1 22 2013 12:08PM,1 22 2013 3:00PM
2313,2,"Alsip, IL",41.662,-87.738,1 23 2013 2:00PM,1 23 2013 4:00PM
2314,1,"Rockville, MN",45.472,-94.341,1 23 2013 10:45AM,1 23 2013 2:00PM
2314,2,"University Park, IL",41.508,-87.691,1 24 2013 12:00PM,1 24 2013 1:25PM
2315,1,"Deweyville, TX",30.297,-93.753,1 18 2013 1:15PM,1 18 2013 2:30PM
2315,2,"Addison, IL",41.939,-88.033,1 21 2013 7:00AM,1 21 2013 9:25AM
2316,1,"Ruffin, NC",36.447,-79.544,1 18 2013 9:45AM,1 18 2013 11:28AM
2316,2,"Chicago, IL",41.874,-87.651,1 21 2013 3:30AM,1 21 2013 7:59AM
2317,1,"West Chicago, IL",41.863,-88.196,1 17 2013 11:00AM,1 17 2013 12:00PM
2317,2,"Bolingbrook, IL",41.711,-88.069,1 17 2013 12:00PM,1 17 2013 12:55PM
2318,1,"Alsip, IL",41.662,-87.738,1 17 2013 1:00PM,1 17 2013 3:15PM
2318,2,"Rabbit Hash, KY",39.024,-84.737,1 17 2013 10:00PM,1 17 2013 11:59PM
2319,1,"Bolingbrook, IL",41.711,-88.069,1 17 2013 11:14AM,1 17 2013 12:45PM
2319,2,"Bolingbrook, IL",41.711,-88.069,1 17 2013 1:30PM,1 17 2013 2:30PM
2319,3,"Rabbit Hash, KY",39.024,-84.737,1 19 2013 12:00AM,1 19 2013 1:30AM
2320,1,"Crawford, TN",36.269,-85.161,1 17 2013 2:20PM,1 17 2013 8:30PM
2320,2,"Naperville, IL",41.767,-88.188,1 18 2013 11:54AM,1 18 2013 12:45PM
2321,1,"Redondo Beach, CA",33.844,-118.29,1 22 2013 11:15AM,1 22 2013 12:30PM
2321,2,"Bolingbrook, IL",41.711,-88.069,1 28 2013 5:45AM,1 28 2013 7:00AM
2322,1,"Redondo Beach, CA",33.844,-118.29,1 22 2013 12:15PM,1 22 2013 1:00PM
2322,2,"Bolingbrook, IL",41.711,-88.069,1 28 2013 6:45AM,1 28 2013 8:00AM
2323,1,"Chicago, IL",41.874,-87.651,1 22 2013 12:20PM,1 22 2013 4:56PM
2323,2,"New Brunswick, NJ",40.496,-74.441,1 25 2013 9:36AM,1 25 2013 12:09PM
2323,3,"New Windsor, NY",41.46,-74.053,1 25 2013 1:53PM,1 26 2013 5:00AM
2324,1,"Redondo Beach, CA",33.844,-118.29,1 22 2013 1:15PM,1 23 2013 2:30PM
2324,2,"Bolingbrook, IL",41.711,-88.069,1 28 2013 7:45AM,1 28 2013 9:00AM
2325,1,"West Chicago, IL",41.863,-88.196,1 21 2013 9:30AM,1 21 2013 2:37PM
2325,2,"Brooklyn Center, MN",45.046,-93.396,1 22 2013 5:30AM,1 22 2013 10:11AM
2326,1,"West Chicago, IL",41.863,-88.196,1 18 2013 12:05PM,1 18 2013 2:00PM
2326,2,"Watson, IN",38.276,-85.746,1 22 2013 6:45AM,1 22 2013 1:00PM
2327,1,"ST. LOUIS, MO",38.621,-90.189,1 22 2013 9:45AM,1 22 2013 4:23PM
2327,2,"Markham, IL",41.601,-87.667,1 23 2013 1:00PM,1 23 2013 3:19PM
2328,1,"De Forest, WI",43.25,-89.344,1 18 2013 10:45AM,1 18 2013 11:30AM
2328,2,"Hammond, IN",41.589,-87.479,1 18 2013 3:45PM,1 18 2013 6:00PM
2329,1,"Comstock Park, MI",43.023,-85.667,1 22 2013 10:32AM,1 22 2013 11:25AM
2329,2,"Griffith, IN",41.515,-87.401,1 22 2013 8:25PM,1 22 2013 8:54PM
2329,3,"Chicago, IL",41.874,-87.651,1 22 2013 10:00PM,1 23 2013 12:20AM
2330,1,"Comstock Park, MI",43.023,-85.667,1 22 2013 11:15AM,1 22 2013 3:00PM
